"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.249391500E0,-1.997146912E0,9.024882660E0,-3.531007233E0,9.894701354E0
3.259397500E0,-2.054178314E0,8.959019623E0,-3.330574036E0,9.776318558E0
3.269403500E0,-2.121538239E0,8.870403900E0,-3.085084534E0,9.628226027E0
3.279409500E0,-2.198777618E0,8.744365997E0,-2.967728577E0,9.492416585E0
3.289415500E0,-2.136357422E0,8.700507202E0,-2.977308655E0,9.440721129E0
3.299421500E0,-1.983076172E0,8.777746582E0,-3.055895233E0,9.503679384E0
3.309427500E0,-1.935624847E0,8.879385223E0,-3.156935120E0,9.620621853E0
3.319434500E0,-1.926194458E0,8.861123199E0,-3.367996216E0,9.673320420E0
3.329440500E0,-2.014061737E0,8.818611603E0,-3.536994781E0,9.712604561E0
3.339446500E0,-2.120191040E0,8.724008331E0,-3.544479218E0,9.652298396E0
3.349452500E0,-2.211351471E0,8.616232452E0,-3.612737274E0,9.601114915E0
3.359458500E0,-2.238295441E0,8.609496460E0,-3.772904205E0,9.662722283E0
3.369464500E0,-2.215093689E0,8.615034943E0,-3.977828064E0,9.744156363E0
3.379470500E0,-2.139351196E0,8.407266998E0,-4.376748505E0,9.716732444E0
3.389476500E0,-2.181862793E0,8.290210419E0,-4.626578979E0,9.741321629E0
3.399483500E0,-2.275567932E0,8.199349365E0,-4.629423065E0,9.687058240E0
3.409489500E0,-2.258353729E0,8.060288544E0,-4.618046722E0,9.560061114E0
3.419495500E0,-2.288441162E0,8.117020569E0,-4.567751312E0,9.591002967E0
3.429501500E0,-2.293979645E0,8.117918701E0,-4.359534302E0,9.495708819E0
3.439507500E0,-2.160008240E0,7.935597839E0,-3.912713470E0,9.107616338E0
3.449513500E0,-1.843865662E0,7.957452393E0,-3.322041779E0,8.817984505E0
3.459519500E0,-1.232836304E0,7.959997101E0,-3.132535858E0,8.642581796E0
3.469526500E0,-5.421725464E-1,7.939190369E0,-3.415896606E0,8.659852447E0
3.479532500E0,2.618055725E-1,7.940088501E0,-4.115541687E0,8.947135348E0
3.489538500E0,8.527766418E-1,7.906558228E0,-5.094805298E0,9.444465683E0
3.499544500E0,1.377285919E0,7.835007019E0,-5.919141083E0,9.915668543E0
3.509550500E0,1.889520721E0,7.888595581E0,-6.691983948E0,1.051583938E1
3.519556500E0,1.993704071E0,7.710765381E0,-7.362888794E0,1.084633072E1
3.529562500E0,2.057321777E0,7.266339569E0,-7.336094513E0,1.052855861E1
3.539569500E0,2.047891388E0,6.985074463E0,-6.885381775E0,1.001966100E1
3.549575500E0,2.218835907E0,6.703959045E0,-6.595734100E0,9.662815738E0
3.559581500E0,2.674937439E0,6.291267242E0,-6.463708649E0,9.408233804E0
3.569587500E0,3.446732483E0,5.850284271E0,-6.418802032E0,9.343811342E0
3.579593500E0,4.595443726E0,5.670957184E0,-6.628964996E0,9.860072786E0
3.589599500E0,5.283413086E0,5.339995422E0,-7.895930328E0,1.089842744E1
3.599605500E0,4.915777588E0,4.972060547E0,-1.018062927E1,1.235036306E1
3.609612500E0,4.340074768E0,4.764741669E0,-1.241682907E1,1.398987692E1
3.619618500E0,4.279450836E0,4.437821503E0,-1.406699753E1,1.535865810E1
3.629624500E0,4.446952515E0,4.118385773E0,-1.485630615E1,1.604513386E1
3.639630500E0,4.922513580E0,4.264182587E0,-1.482966156E1,1.619670507E1
3.649636500E0,5.523214417E0,4.405788116E0,-1.503817795E1,1.661516363E1
3.659642500E0,5.806575165E0,4.332141266E0,-1.577285019E1,1.735703218E1
3.669649500E0,5.794600067E0,4.588258667E0,-1.665496582E1,1.822134446E1
3.679655500E0,6.094725952E0,4.632117462E0,-1.753768021E1,1.913563230E1
3.689661500E0,6.348747711E0,4.669689331E0,-1.841246109E1,2.002826301E1
3.699667500E0,6.211333466E0,4.768184509E0,-1.917332886E1,2.071069256E1
3.709673500E0,6.450985107E0,4.952002258E0,-1.941926743E1,2.105339599E1
3.719679500E0,6.730154572E0,5.294340363E0,-1.906779831E1,2.090229540E1
3.729686500E0,7.087910614E0,5.677842865E0,-1.857891495E1,2.067975960E1
3.739692500E0,7.687563629E0,6.041137390E0,-1.849613708E1,2.092130643E1
3.749698500E0,8.024213562E0,6.646927643E0,-1.837997864E1,2.112802085E1
3.759704500E0,8.125253448E0,7.131170654E0,-1.860795456E1,2.152043939E1
3.769710500E0,8.451425171E0,7.683372345E0,-1.890643387E1,2.208877633E1
3.779716500E0,9.403894501E0,8.663534088E0,-1.872950180E1,2.267783703E1
3.789723500E0,1.106184677E1,9.702673187E0,-1.817161194E1,2.338191184E1
3.799729500E0,1.236743179E1,1.044857208E1,-1.708831467E1,2.354010463E1
3.809735500E0,1.310285248E1,1.091365494E1,-1.539368866E1,2.297298974E1
3.819741500E0,1.413540527E1,1.121437958E1,-1.348021774E1,2.252306067E1
3.829747500E0,1.540311905E1,1.142693756E1,-1.143352386E1,2.232837760E1
3.839754500E0,1.729084351E1,1.187345901E1,-9.280401306E0,2.293639349E1
3.849760500E0,1.810485077E1,1.219528976E1,-7.342980194E0,2.303106754E1
3.859766500E0,1.709370346E1,1.123413849E1,-5.738915863E0,2.124466335E1
3.869772500E0,1.534503983E1,9.843380585E0,-4.286635895E0,1.872799071E1
3.879778500E0,1.367511246E1,8.221203918E0,-2.946173401E0,1.622580760E1
3.889784500E0,1.184861069E1,6.328390045E0,-1.854493561E0,1.356013430E1
3.899791500E0,1.012479538E1,4.410877533E0,-8.577163696E-1,1.107713860E1
3.909797500E0,8.475225677E0,2.546504517E0,1.134640503E-1,8.850254778E0
3.919803500E0,6.806046753E0,5.930667114E-1,1.022972717E0,6.908000703E0
3.929809500E0,5.308111725E0,-1.360820160E0,1.759590912E0,5.755348970E0
3.939815500E0,3.997886353E0,-3.389551392E0,2.399809570E0,5.764654361E0
3.949822500E0,2.684068451E0,-5.536237335E0,2.966680756E0,6.830471579E0
3.959828500E0,1.274000702E0,-7.555687866E0,3.933819580E0,8.613154672E0
3.969834500E0,-3.682342529E-2,-9.185498657E0,5.297184448E0,1.060353265E1
3.979840500E0,-1.393751678E0,-1.046473846E1,6.582860870E0,1.244135652E1
3.989846500E0,-2.912194061E0,-1.115630035E1,7.676037598E0,1.385155100E1
3.999852500E0,-4.634961548E0,-1.127724884E1,8.854536896E0,1.506857769E1
4.009859500E0,-6.210435333E0,-1.106364304E1,1.003947281E1,1.617914456E1
4.019865500E0,-7.568261719E0,-1.051623138E1,1.074555450E1,1.683260674E1
4.029871500E0,-9.080716553E0,-9.951605530E0,1.069391190E1,1.720039585E1
4.039877500E0,-1.097652420E1,-9.597741394E0,9.881251831E0,1.761362714E1
4.049883500E0,-1.268013153E1,-9.021439819E0,8.888366547E0,1.792136077E1
4.059890500E0,-1.352572311E1,-8.248596954E0,7.577093353E0,1.756123234E1
4.069896500E0,-1.347108673E1,-7.442972260E0,6.132746887E0,1.656739564E1
4.079902500E0,-1.270303391E1,-6.744375000E0,4.893174591E0,1.519199862E1
4.089908500E0,-1.183064804E1,-5.980962524E0,3.782933350E0,1.378574374E1
4.099914500E0,-1.143382324E1,-5.274431763E0,2.406695251E0,1.281967731E1
4.109921500E0,-1.175146271E1,-4.764292603E0,9.859996033E-1,1.271878748E1
4.119927500E0,-1.223076599E1,-4.246669006E0,2.110610962E-2,1.294705680E1
4.129933500E0,-1.271650589E1,-3.579955444E0,-3.758683777E-1,1.321615981E1
4.139939500E0,-1.334819229E1,-3.160377960E0,-5.548960876E-1,1.372844259E1
4.149945500E0,-1.415501450E1,-2.879711609E0,-8.575666809E-1,1.447040410E1
4.159952500E0,-1.475257187E1,-2.367476807E0,-1.196012878E0,1.498912172E1
4.169958500E0,-1.483534973E1,-1.789678345E0,-1.434616699E0,1.501161801E1
4.179964500E0,-1.433883224E1,-1.275048523E0,-1.639540558E0,1.448847653E1
4.189970500E0,-1.360086685E1,-8.419990540E-1,-1.734892273E0,1.373689895E1
4.199976500E0,-1.273222321E1,-2.894979858E-1,-1.758393402E0,1.285633168E1
4.209983500E0,-1.192330536E1,3.385958862E-1,-1.811832275E0,1.206493241E1
4.219989500E0,-1.149190247E1,7.714956665E-1,-1.885628815E0,1.167110208E1
4.229995500E0,-1.138682098E1,9.870474243E-1,-1.996248779E0,1.160254127E1
4.240001167E0,-1.133263367E1,1.209035797E0,-1.952389984E0,1.156296588E1
4.250007167E0,-1.097442856E1,1.532064056E0,-1.747316437E0,1.121777238E1
4.260014167E0,-1.028241760E1,1.836081848E0,-1.596729584E0,1.056640212E1
4.270020167E0,-9.640252991E0,2.218835907E0,-1.498833160E0,1.000520921E1
4.280026167E0,-9.259594574E0,2.476749573E0,-1.381028137E0,9.684091018E0
4.290032167E0,-9.144483948E0,2.535427551E0,-1.375190277E0,9.588593632E0
4.300038167E0,-9.182055817E0,2.629132690E0,-1.358425140E0,9.647165728E0
4.310045167E0,-9.302405548E0,2.724783783E0,-1.153650970E0,9.761665135E0
4.320051167E0,-9.323361969E0,2.735411682E0,-9.116043091E-1,9.759025458E0
4.330057167E0,-9.377249908E0,2.693947906E0,-7.587721252E-1,9.786005636E0
4.340063167E0,-9.540709991E0,2.591710510E0,-7.147636414E-1,9.912265007E0
4.350069167E0,-9.648785248E0,2.450703735E0,-7.002438354E-1,9.979746840E0
4.360076167E0,-9.543404388E0,2.246528320E0,-8.918453979E-1,9.844736920E0
4.370082167E0,-9.527238007E0,2.151026917E0,-9.062155151E-1,9.808996248E0
4.380088167E0,-9.634115753E0,2.017953644E0,-6.024971008E-1,9.861608693E0
4.390094167E0,-9.734107819E0,1.852996674E0,-1.995350647E-1,9.910916503E0
4.400101167E0,-9.645342407E0,1.739981689E0,5.703140259E-2,9.801194775E0
4.410107167E0,-9.374555511E0,1.782942352E0,2.652484131E-1,9.546283632E0
4.420113167E0,-9.245523834E0,1.906136169E0,5.093907166E-1,9.453705357E0
4.430119167E0,-9.208999786E0,1.961520996E0,5.713618469E-1,9.432904963E0
4.440125167E0,-9.212442627E0,1.939666443E0,3.896397400E-1,9.422485033E0
4.450132167E0,-9.139693909E0,2.057920532E0,9.565109253E-2,9.369001590E0
4.460138167E0,-9.055718536E0,2.192041626E0,-1.115180969E-1,9.317913983E0
4.470144167E0,-9.102421417E0,2.234104156E0,-2.489323425E-1,9.375887390E0
4.480150167E0,-9.128766632E0,2.262245636E0,-3.135978699E-1,9.410126416E0
4.490157167E0,-9.145382080E0,2.355352020E0,-3.463796997E-1,9.450168010E0
4.500163167E0,-9.278455353E0,2.407593384E0,-3.953279114E-1,9.593879496E0
4.510169167E0,-9.382489014E0,2.367476807E0,-5.288502502E-1,9.691012801E0
4.520175167E0,-9.423803101E0,2.387834473E0,-5.891748047E-1,9.739453029E0
4.530181167E0,-9.438322906E0,2.394420776E0,-5.406756592E-1,9.752308461E0
4.540188167E0,-9.364975433E0,2.403252411E0,-5.415737915E-1,9.683578326E0
4.550194167E0,-9.313632202E0,2.495760040E0,-5.851332092E-1,9.659966038E0
4.560200167E0,-9.289083252E0,2.539469147E0,-4.968168640E-1,9.642758848E0
4.570206167E0,-9.273515625E0,2.507286072E0,-4.014651489E-1,9.614871281E0
4.580213167E0,-9.248816986E0,2.493963776E0,-3.695814514E-1,9.586295500E0
4.590219167E0,-9.227561188E0,2.557880859E0,-3.065625000E-1,9.580429037E0
4.600225167E0,-9.176517334E0,2.532433777E0,-2.567161560E-1,9.523003434E0
4.610231167E0,-9.122330017E0,2.525548096E0,-2.345622253E-1,9.468385161E0
4.620238167E0,-9.065597992E0,2.549198914E0,-2.073188782E-1,9.419472553E0
4.630244167E0,-9.040450287E0,2.514620819E0,-8.322692871E-2,9.384028238E0
4.640250167E0,-9.080566864E0,2.521356812E0,2.739303589E-2,9.424154345E0
4.650256167E0,-9.130862274E0,2.581232300E0,2.026785278E-1,9.490863219E0
4.660262167E0,-9.138197021E0,2.579885101E0,3.965254211E-1,9.503666890E0
4.670269167E0,-9.257349243E0,2.555785217E0,5.309458923E-1,9.618339598E0
4.680275167E0,-9.394464111E0,2.577789459E0,5.616320801E-1,9.757888349E0
4.690281167E0,-9.235494690E0,2.656226349E0,6.472540283E-1,9.631658131E0
4.700287167E0,-9.000483398E0,2.677182770E0,7.705975342E-1,9.421774225E0
4.710294167E0,-8.918903046E0,2.740950165E0,9.695338440E-1,9.380812077E0
4.720300167E0,-8.890911255E0,2.976410522E0,1.435065765E0,9.485079667E0
4.730306167E0,-8.742869110E0,3.200494537E0,1.792223053E0,9.481191330E0
4.740312167E0,-8.684939575E0,3.441343689E0,1.628762970E0,9.482820816E0
4.750319167E0,-8.575517120E0,3.467539215E0,7.846682739E-1,9.283265933E0
4.760325167E0,-8.301437073E0,3.460952911E0,-1.441502380E-1,8.995156020E0
4.770331167E0,-8.037835236E0,3.642375641E0,-7.429051208E-1,8.855823147E0
4.780337167E0,-7.931406555E0,3.832031250E0,-1.107846222E0,8.878006347E0
4.790344167E0,-7.811056824E0,4.037254486E0,-1.366358643E0,8.898256483E0
4.800350167E0,-7.670798492E0,4.195774841E0,-1.472787323E0,8.866497534E0
4.810356167E0,-7.639363861E0,4.271367645E0,-1.386865997E0,8.861594611E0
4.820362167E0,-7.743098145E0,4.338577881E0,-1.145567780E0,8.949366036E0
4.830369167E0,-7.919132080E0,4.326902161E0,-8.568182373E-1,9.064704777E0
4.840375167E0,-8.138725433E0,4.136647797E0,-5.378315735E-1,9.145489023E0
4.850381167E0,-8.450077972E0,3.896098022E0,-9.160949707E-2,9.305470963E0
4.860387167E0,-8.722810822E0,3.669618988E0,3.402424622E-1,9.469387366E0
4.870394167E0,-8.976982269E0,3.416345673E0,5.679190063E-1,9.621858470E0
4.880400167E0,-9.189989319E0,3.205434265E0,5.046006775E-1,9.746041984E0
4.890406167E0,-9.495653687E0,3.052602081E0,2.890489197E-1,9.978445153E0
4.900412167E0,-9.770931244E0,2.936293945E0,-1.076261902E-1,1.020316142E1
4.910419167E0,-9.914782104E0,2.927612000E0,-4.596940613E-1,1.034819476E1
4.920425167E0,-9.815987549E0,2.983894958E0,-8.140072632E-1,1.029173690E1
4.930431167E0,-9.567055206E0,3.043022003E0,-1.205592957E0,1.011147777E1
4.940437167E0,-9.225615234E0,3.155438232E0,-1.400337982E0,9.850366153E0
4.950444167E0,-8.816366272E0,3.286565552E0,-1.410816193E0,9.514211985E0
4.960450167E0,-8.493787079E0,3.351829834E0,-1.409918060E0,9.239429155E0
4.970456167E0,-8.306975555E0,3.307372284E0,-1.494043121E0,9.065137569E0
4.980462167E0,-8.316555634E0,3.249442749E0,-1.609153748E0,9.072670586E0
4.990469167E0,-8.401279449E0,3.241509247E0,-1.666185150E0,9.157786389E0
5.000475167E0,-8.550668793E0,3.109483795E0,-1.625170441E0,9.242510765E0
5.010481167E0,-8.925489349E0,2.927462311E0,-1.525328064E0,9.516355469E0
5.020487167E0,-9.336833954E0,2.848426666E0,-1.540446625E0,9.882458123E0
5.030494167E0,-9.543853455E0,2.812950439E0,-1.729802856E0,1.009901217E1
5.040500167E0,-9.567055206E0,2.861748962E0,-1.829345856E0,1.015207657E1
5.050506167E0,-9.414971466E0,2.917582855E0,-1.850002899E0,1.002878298E1
5.060512167E0,-9.164392548E0,3.069516907E0,-1.912572784E0,9.852205817E0
5.070519167E0,-8.896898804E0,3.266507263E0,-2.095342712E0,9.706458628E0
5.080525167E0,-8.603508911E0,3.403622131E0,-2.307152252E0,9.535615382E0
5.090531167E0,-8.358767853E0,3.489543457E0,-2.536325684E0,9.406320297E0
5.100537167E0,-8.140671387E0,3.582649841E0,-2.750380554E0,9.309699442E0
5.110544167E0,-7.957302704E0,3.666774902E0,-2.944975891E0,9.243202232E0
5.120550167E0,-7.936196594E0,3.691024475E0,-3.108286285E0,9.288074165E0
5.130556167E0,-8.140821075E0,3.673959961E0,-3.250041504E0,9.504405260E0
5.140563167E0,-8.335266724E0,3.657045135E0,-3.383114777E0,9.710618727E0
5.150569167E0,-8.508157196E0,3.572171631E0,-3.386258240E0,9.829338426E0
5.160575167E0,-8.667875061E0,3.484004974E0,-3.325634308E0,9.916158141E0
5.170581167E0,-8.746311951E0,3.463198242E0,-3.240012360E0,9.949341430E0
5.180588167E0,-8.846004639E0,3.415597229E0,-3.075055389E0,9.968654280E0
5.190594167E0,-8.851692810E0,3.387904816E0,-2.897225189E0,9.910816235E0
5.200600167E0,-8.794960785E0,3.410807190E0,-2.717449036E0,9.816795310E0
5.210606167E0,-8.794960785E0,3.387455750E0,-2.582130432E0,9.772082134E0
5.220613167E0,-8.815917206E0,3.398832092E0,-2.495909729E0,9.772513553E0
5.230619167E0,-8.794062653E0,3.461701355E0,-2.452500000E0,9.763896274E0
5.240625000E0,-8.760682068E0,3.493585052E0,-2.469414825E0,9.749497238E0
5.250631000E0,-8.708291016E0,3.496728516E0,-2.530487823E0,9.719300970E0
5.260638000E0,-8.663534088E0,3.511398010E0,-2.515668640E0,9.680667724E0
5.270644000E0,-8.616232452E0,3.600762177E0,-2.535876617E0,9.676550012E0
5.280650000E0,-8.548573151E0,3.682791595E0,-2.656376038E0,9.679741241E0
5.290657000E0,-8.459658051E0,3.733835449E0,-2.765648804E0,9.651743614E0
5.300663000E0,-8.338110809E0,3.786376190E0,-2.850372620E0,9.590899884E0
5.310669000E0,-8.232580261E0,3.839815063E0,-2.850073242E0,9.520634168E0
5.320675000E0,-8.163274384E0,3.856131134E0,-2.835553436E0,9.463041756E0
5.330682000E0,-8.192313995E0,3.905079346E0,-2.847378845E0,9.511636010E0
5.340688000E0,-8.278085632E0,3.979923706E0,-2.927162933E0,9.640268527E0
5.350694000E0,-8.289911041E0,4.042343903E0,-3.022814026E0,9.705698014E0
5.360700000E0,-8.265511780E0,4.080963593E0,-3.118016052E0,9.731134206E0
5.370707000E0,-8.281378784E0,4.071682892E0,-3.156036987E0,9.752969066E0
5.380713000E0,-8.270601196E0,4.138144684E0,-3.220702515E0,9.792855062E0
5.390719000E0,-8.170758820E0,4.200864258E0,-3.296445007E0,9.760896982E0
5.400726000E0,-8.075407104E0,4.229754181E0,-3.329975281E0,9.705243722E0
5.410732000E0,-8.020621033E0,4.274511108E0,-3.265459442E0,9.657382271E0
5.420738000E0,-7.937394104E0,4.360731812E0,-3.205733643E0,9.607025309E0
5.430744000E0,-7.870483246E0,4.485272827E0,-3.234623566E0,9.618989992E0
5.440751000E0,-7.859555969E0,4.572840729E0,-3.317700806E0,9.679392078E0
5.450757000E0,-7.797435150E0,4.659360809E0,-3.356170807E0,9.683672886E0
5.460763000E0,-7.686216431E0,4.730912018E0,-3.399730225E0,9.644564124E0
5.470770000E0,-7.663164368E0,4.769531708E0,-3.443738708E0,9.660841430E0
5.480776000E0,-7.647147675E0,4.806504822E0,-3.546724548E0,9.703639069E0
5.490782000E0,-7.563621368E0,4.825664978E0,-3.684737549E0,9.699108283E0
5.500788000E0,-7.524103546E0,4.831951904E0,-3.789519653E0,9.711866586E0
5.510795000E0,-7.560477905E0,4.835843811E0,-3.826492767E0,9.756447018E0
5.520801000E0,-7.631130981E0,4.806804199E0,-3.873045959E0,9.815294783E0
5.530807000E0,-7.636220398E0,4.808301086E0,-3.958667908E0,9.854068850E0
5.540814000E0,-7.661218414E0,4.792134705E0,-4.040248260E0,9.898607408E0
5.550820000E0,-7.637866974E0,4.745431824E0,-4.128265228E0,9.894377641E0
5.560826000E0,-7.614365845E0,4.715943146E0,-4.150269470E0,9.871343558E0
5.570832000E0,-7.551346893E0,4.735103302E0,-4.107907562E0,9.814221707E0
5.580839000E0,-7.479496307E0,4.709057465E0,-4.031416626E0,9.714443228E0
5.590845000E0,-7.412286072E0,4.690945129E0,-3.877985687E0,9.590918830E0
5.600851000E0,-7.295229492E0,4.716392212E0,-3.726201324E0,9.452476139E0
5.610858000E0,-7.159461823E0,4.716841278E0,-3.545676727E0,9.277839656E0
5.620864000E0,-7.088359680E0,4.665947113E0,-3.420387268E0,9.149587667E0
5.630870000E0,-7.258256378E0,4.587809601E0,-3.400029602E0,9.235284721E0
5.640876000E0,-7.391479340E0,4.520449677E0,-3.529660034E0,9.355582935E0
5.650883000E0,-7.560328217E0,4.426445160E0,-3.663930817E0,9.496123868E0
5.660889000E0,-7.679330750E0,4.353247375E0,-3.802692261E0,9.611625872E0
5.670895000E0,-7.652835846E0,4.311334534E0,-3.891906738E0,9.607311799E0
5.680902000E0,-7.694299622E0,4.245172119E0,-3.863914948E0,9.599665187E0
5.690908000E0,-7.846383362E0,4.161496124E0,-4.116439819E0,9.789221554E0
5.700914000E0,-7.947572937E0,4.052373047E0,-4.696782990E0,1.008193500E1
5.710921000E0,-7.855214996E0,3.969146118E0,-5.173840942E0,1.020917008E1
5.720927000E0,-7.612868958E0,3.930227051E0,-5.487139435E0,1.017404333E1
5.730933000E0,-7.306605835E0,3.921545105E0,-5.734574890E0,1.008218002E1
5.740939000E0,-6.977889404E0,3.989054718E0,-6.013744354E0,1.003835740E1
5.750946000E0,-6.734495544E0,4.051624603E0,-6.251450043E0,1.004239612E1
5.760952000E0,-6.633455658E0,4.074976044E0,-6.695426788E0,1.026824735E1
5.770958000E0,-6.539301453E0,4.030219116E0,-7.164102173E0,1.050378453E1
5.780965000E0,-6.475534058E0,3.982169037E0,-7.339986420E0,1.056719510E1
5.790971000E0,-6.570436707E0,3.956272888E0,-7.353458405E0,1.062525690E1
5.800977000E0,-6.690187683E0,3.849095764E0,-7.434589691E0,1.071668201E1
5.810983000E0,-6.766977997E0,3.692521362E0,-7.438182220E0,1.071229480E1
5.820990000E0,-6.891668701E0,3.550766144E0,-7.321425018E0,1.066331571E1
5.830996000E0,-7.024143219E0,3.453318787E0,-7.394622803E0,1.076775023E1
5.841002000E0,-6.878945160E0,3.371289368E0,-7.852520599E0,1.097030347E1
5.851009000E0,-6.556815033E0,3.301085358E0,-8.337212677E0,1.110846988E1
5.861015000E0,-6.196214905E0,3.279081116E0,-8.532706146E0,1.104321177E1
5.871021000E0,-6.061944122E0,3.251538391E0,-8.589138794E0,1.100422526E1
5.881028000E0,-6.029162292E0,3.121159515E0,-8.586294708E0,1.094609024E1
5.891034000E0,-6.010451202E0,3.007396088E0,-8.346792755E0,1.071629153E1
5.901040000E0,-6.057004395E0,2.940485229E0,-8.020621033E0,1.047206366E1
5.911046000E0,-6.087540894E0,2.853665771E0,-7.654781799E0,1.018809339E1
5.921053000E0,-6.113886108E0,2.734064484E0,-7.246730347E0,9.867614335E0
5.931059000E0,-6.176905060E0,2.619253235E0,-6.836433563E0,9.578698632E0
5.941065000E0,-6.306685181E0,2.575843506E0,-6.516548767E0,9.427335550E0
5.951072000E0,-6.410419464E0,2.386487274E0,-6.350693665E0,9.333815363E0
5.961078000E0,-6.445147247E0,2.237397308E0,-6.237229614E0,9.243857583E0
5.971084000E0,-6.458768921E0,2.287842407E0,-6.293512573E0,9.303666985E0
5.981091000E0,-6.542145538E0,2.100132751E0,-6.922055511E0,9.753208617E0
5.991097000E0,-6.648274841E0,1.921703796E0,-7.558232574E0,1.024789654E1
6.001103000E0,-6.687044220E0,1.903591461E0,-7.794291687E0,1.044467346E1
6.011110000E0,-6.605912933E0,1.831740875E0,-7.688761139E0,1.030099064E1
6.021116000E0,-6.540498962E0,1.741328888E0,-7.430847473E0,1.005126097E1
6.031122000E0,-6.768624573E0,1.685494995E0,-7.451354828E0,1.020675564E1
6.041128000E0,-7.021149445E0,1.676813049E0,-7.647896118E0,1.051658483E1
6.051135000E0,-7.233857117E0,1.655407562E0,-8.030949554E0,1.093458795E1
6.061141000E0,-7.254214783E0,1.563498688E0,-8.564140778E0,1.133193132E1
6.071147000E0,-7.186555481E0,1.648671570E0,-8.711284790E0,1.141276392E1
6.081154000E0,-7.246281281E0,1.856738892E0,-8.869356079E0,1.160265267E1
6.091160000E0,-7.040010223E0,2.125280457E0,-8.983718262E0,1.160972673E1
6.101166000E0,-6.452332306E0,2.294129333E0,-8.931776276E0,1.125487668E1
6.111173000E0,-5.865851898E0,2.483036499E0,-9.209448853E0,1.119766212E1
6.121179000E0,-5.620362396E0,2.658920746E0,-9.726174316E0,1.154369091E1
6.131185000E0,-5.907165985E0,2.709365845E0,-1.028541138E1,1.216655089E1
6.141192000E0,-6.492299194E0,2.239492950E0,-1.067579956E1,1.269401330E1
6.151198000E0,-7.454498291E0,1.758094025E0,-1.010608429E1,1.268043292E1
6.161204000E0,-8.123606873E0,1.941013641E0,-8.266260223E0,1.175123741E1
6.171210000E0,-8.307125244E0,2.272723846E0,-5.919440460E0,1.045052051E1
6.181217000E0,-8.092621307E0,2.819985809E0,-3.575315094E0,9.285780399E0
6.191223000E0,-7.447163544E0,3.723506927E0,-1.270557861E0,8.422533227E0
6.201229000E0,-6.604416046E0,4.610412598E0,4.757107544E-1,8.068489100E0
6.211236000E0,-5.539979553E0,5.192252655E0,1.227447510E0,7.691390542E0
6.221242000E0,-4.760849762E0,5.197641449E0,9.078620911E-1,7.106713774E0
6.231248000E0,-4.376299438E0,5.255720673E0,-1.435514832E-1,6.840701981E0
6.241255292E0,-4.496349792E0,5.470224609E0,-1.644031219E0,7.269343669E0
6.251261292E0,-5.000800781E0,5.220693512E0,-3.896696777E0,8.212666740E0
6.261267292E0,-5.639821930E0,5.010680237E0,-6.219117279E0,9.777112435E0
6.271274292E0,-6.043083344E0,4.563709717E0,-8.421637115E0,1.132564675E1
6.281280292E0,-6.211483154E0,4.239933014E0,-9.584269409E0,1.218268341E1
6.291286292E0,-6.279890900E0,4.368815002E0,-9.467362518E0,1.217187444E1
6.301293292E0,-6.288273468E0,4.581822052E0,-8.724008331E0,1.168947381E1
6.311299292E0,-6.152206421E0,4.542753296E0,-7.766748962E0,1.089993765E1
6.321305292E0,-6.102958832E0,4.454736328E0,-6.744375000E0,1.012804899E1
6.331312292E0,-6.087690582E0,4.414020996E0,-5.895490265E0,9.555122367E0
6.341318292E0,-6.080655212E0,4.212390289E0,-5.465284882E0,9.197170141E0
6.351324292E0,-6.094127197E0,4.055965576E0,-5.247936859E0,9.007224008E0
6.361330292E0,-6.277645569E0,3.923191681E0,-5.250780945E0,9.075845271E0
6.371337292E0,-6.396648102E0,3.787274323E0,-5.481750641E0,9.236349053E0
6.381343292E0,-6.305787048E0,3.773502960E0,-5.650000763E0,9.269562207E0
6.391349292E0,-6.207890625E0,3.784579926E0,-5.828280029E0,9.318250873E0
6.401356292E0,-5.966143341E0,3.718118134E0,-5.884113922E0,9.167445962E0
6.411362292E0,-5.651797028E0,3.606899414E0,-5.705086212E0,8.803439198E0
6.421368292E0,-5.406606903E0,3.566184082E0,-5.526956635E0,8.514476892E0
6.431375292E0,-5.259762268E0,3.569626923E0,-5.442232819E0,8.368108122E0
6.441381292E0,-5.334007874E0,3.641178131E0,-5.503605194E0,8.485251223E0
6.451387292E0,-5.520520020E0,3.498075714E0,-6.197113037E0,9.006491269E0
6.461394292E0,-5.642815704E0,3.099754028E0,-7.280559998E0,9.718868143E0
6.471400292E0,-5.827232208E0,2.783012695E0,-8.217611389E0,1.045136029E1
6.481406292E0,-5.970933380E0,2.552641754E0,-8.750353546E0,1.089663767E1
6.491413292E0,-6.020480347E0,2.622696075E0,-8.954678650E0,1.110454808E1
6.501419292E0,-5.848188629E0,2.770438843E0,-8.932075653E0,1.102989651E1
6.511425292E0,-5.581593018E0,2.725232849E0,-8.856333160E0,1.081738008E1
6.521432292E0,-5.425916748E0,2.773881683E0,-8.393345947E0,1.037223449E1
6.531438292E0,-5.315147095E0,2.818937988E0,-7.634124756E0,9.719931111E0
6.541444292E0,-5.315147095E0,2.767295380E0,-6.827901306E0,9.084544491E0
6.551451292E0,-5.492079163E0,2.648891602E0,-6.217171326E0,8.708201854E0
